Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
1,19,10,958,53,13.9,3.1,738.423,33.919,"1,876.46","1,806.115"
1,19,11,975,57,14.4,5.2,839.665,33.005,"2,157.038","2,075.465"
1,19,12,980,57,15.6,3.6,869.972,38.713,"2,175.372","2,093.036"
1,19,13,960,53,15,5.2,815.531,33.37,"2,090.109","2,011.293"
1,19,14,913,45,15.6,4.6,683.511,32.156,"1,748.411","1,682.904"
1,19,15,802,34,15,5.2,476.993,25.554,"1,227.083","1,179.424"
1,19,16,514,20,13.9,6.2,211.175,17.608,518.61,490.449
1,19,17,18,2,12.8,3.6,6.215,11.73,14.607,0
1,19,18,0,0,12.2,4.6,0,12.2,0,0
1,19,19,0,0,11.1,1.5,0,11.1,0,0
1,19,20,0,0,11.1,0,0,11.1,0,0
1,19,21,0,0,10,2.1,0,10,0,0
1,19,22,0,0,9.4,1.5,0,9.4,0,0
1,19,23,0,0,9.4,1.5,0,9.4,0,0
1,20,0,0,0,7.2,2.6,0,7.2,0,0
1,20,1,0,0,7.2,1.5,0,7.2,0,0
1,20,2,0,0,6.7,0,0,6.7,0,0
1,20,3,0,0,7.2,2.1,0,7.2,0,0
1,20,4,0,0,5,2.1,0,5,0,0
1,20,5,0,0,5,0,0,5,0,0
1,20,6,34,2,6.1,2.1,3.376,3.7,6.683,0
1,20,7,526,22,8.3,2.6,112.57,9.379,228.24,206.486
1,20,8,805,36,10,2.1,348.84,19.062,866.878,829.818
1,20,9,914,48,12.2,2.1,573.779,29.062,"1,461.786","1,406.46"
1,20,10,964,56,13.9,2.1,747.463,36.693,"1,873.929","1,803.681"
1,20,11,952,80,15,2.6,849.981,39.771,"2,111.947","2,032.236"
1,20,12,946,80,16.1,3.1,871.433,40.406,"2,160.987","2,079.25"
1,20,13,923,74,15.6,5.7,814.18,32.95,"2,091.628","2,012.75"
1,20,14,859,68,14.4,8.8,681.786,25.285,"1,804.07","1,736.482"
1,20,15,756,45,14.4,6.7,468.482,23.17,"1,221.287","1,173.811"
1,20,16,215,34,13.3,2.6,128.052,16.88,328.496,304.634
1,20,17,15,2,12.8,2.1,5.511,11.234,13.15,0
1,20,18,0,0,12.2,1.5,0,12.2,0,0
1,20,19,0,0,11.7,1.5,0,11.7,0,0
1,20,20,0,0,10,0,0,10,0,0
1,20,21,0,0,9.4,0,0,9.4,0,0
1,20,22,0,0,8.9,0,0,8.9,0,0
1,20,23,0,0,8.3,0,0,8.3,0,0
1,21,0,0,0,8.3,0,0,8.3,0,0
1,21,1,0,0,6.7,2.1,0,6.7,0,0
1,21,2,0,0,7.8,2.1,0,7.8,0,0
1,21,3,0,0,6.1,2.1,0,6.1,0,0
1,21,4,0,0,6.7,0,0,6.7,0,0
1,21,5,0,0,7.2,0,0,7.2,0,0
1,21,6,1,2,6.7,2.1,1.99,4.263,5.765,0
1,21,7,177,45,7.8,0,77.086,6.757,191.899,170.882
1,21,8,535,76,10,2.6,291.72,16.699,749.417,715.507
1,21,9,704,100,12.8,2.1,517.27,27.727,"1,332.839","1,281.8"
1,21,10,771,118,14.4,2.1,688.236,35.244,"1,740.673","1,675.453"
1,21,11,811,126,15,2.6,796.401,38.12,"1,996.367","1,921.329"
1,21,12,807,126,16.1,3.1,821.158,38.947,"2,052.24","1,974.962"
1,21,13,745,135,15.6,3.6,755.948,35.838,"1,916.207","1,844.323"
1,21,14,541,150,15,3.1,557.685,30.896,"1,441.156","1,386.528"
1,21,15,445,88,14.4,4.1,355.161,23.224,933.866,894.942
1,21,16,84,49,13.9,3.6,91.262,15.607,244.683,222.591
1,21,17,0,1,12.8,2.6,0.974,11.013,2.786,0
1,21,18,0,0,12.8,2.6,0,12.8,0,0
1,21,19,0,0,11.7,1.5,0,11.7,0,0
1,21,20,0,0,11.7,2.6,0,11.7,0,0
1,21,21,0,0,11.7,2.1,0,11.7,0,0
1,21,22,0,0,10.6,2.1,0,10.6,0,0
1,21,23,0,0,13.9,3.6,0,13.9,0,0
1,22,0,0,0,15,3.1,0,15,0,0
1,22,1,0,0,15.6,5.7,0,15.6,0,0
1,22,2,0,0,15,6.7,0,15,0,0
1,22,3,0,0,15,10.8,0,15,0,0
1,22,4,0,0,14.4,7.7,0,14.4,0,0
1,22,5,0,0,14.4,6.2,0,14.4,0,0
1,22,6,24,2,14.4,9.8,2.916,13.414,6.097,0
1,22,7,469,26,13.9,4.1,107.844,14.822,219.653,198.074
1,22,8,750,43,15.6,6.2,336.729,21.173,832.237,796.121
1,22,9,410,159,17.2,6.2,410.925,24.696,"1,082.251","1,039.024"
1,22,10,920,70,18.9,4.1,735.234,36.557,"1,845.587","1,776.425"
1,22,11,942,70,19.4,4.6,833.997,39.243,"2,078.042","1,999.718"
1,22,12,945,70,17.8,5.2,863.011,37.134,"2,175.89","2,093.532"
1,22,13,925,66,17.2,4.1,810.663,37.934,"2,032.343","1,955.867"
1,22,14,868,56,17.8,4.6,673.001,34.108,"1,707.145","1,643.159"
1,22,15,752,43,16.1,7.2,467.54,24.445,"1,212.884","1,165.671"
1,22,16,452,26,15,5.7,202.975,18.763,502.665,474.879
1,22,17,20,2,13.9,4.6,6.717,12.897,15.62,0
1,22,18,0,0,13.3,3.1,0,13.3,0,0
1,22,19,0,0,13.3,3.6,0,13.3,0,0
1,22,20,0,0,12.2,2.1,0,12.2,0,0
1,22,21,0,0,11.1,2.6,0,11.1,0,0
1,22,22,0,0,11.1,2.1,0,11.1,0,0
1,22,23,0,0,9.4,0,0,9.4,0,0
1,23,0,0,0,8.9,1.5,0,8.9,0,0
1,23,1,0,0,8.3,1.5,0,8.3,0,0
1,23,2,0,0,7.8,1.5,0,7.8,0,0
1,23,3,0,0,7.2,1.5,0,7.2,0,0
1,23,4,0,0,6.7,1.5,0,6.7,0,0
1,23,5,0,0,7.2,1.5,0,7.2,0,0
1,23,6,45,2,8.9,2.1,3.726,6.573,6.767,0
1,23,7,551,21,8.3,2.6,115.736,9.476,232.667,210.822
1,23,8,813,34,11.7,2.6,351.097,20.281,867.927,830.838
1,23,9,912,45,15.6,2.1,572.118,32.342,"1,435.413","1,380.978"
1,23,10,962,53,18.3,1.5,746.905,42.96,"1,814.871","1,746.876"
1,23,11,981,57,18.3,3.6,851.737,40.603,"2,107.708","2,028.172"
1,23,12,982,57,19.4,4.1,880.233,41.688,"2,168.98","2,086.911"
1,23,13,962,53,18.3,6.2,826.457,35.051,"2,101.869","2,022.572"
1,23,14,902,49,18.3,5.2,690.201,33.865,"1,752.973","1,687.297"
1,23,15,743,53,17.8,4.6,480.646,29.325,"1,220.662","1,173.205"
1,23,16,481,26,15.6,3.1,214.358,21.318,524.654,496.349
1,23,17,36,3,14.4,3.6,11.523,13.513,26.435,8.591
1,23,18,0,0,14.4,2.1,0,14.4,0,0
1,23,19,0,0,12.8,0,0,12.8,0,0
1,23,20,0,0,12.8,1.5,0,12.8,0,0
1,23,21,0,0,11.1,0,0,11.1,0,0
1,23,22,0,0,10.6,0,0,10.6,0,0
1,23,23,0,0,10,0,0,10,0,0
1,24,0,0,0,10,2.1,0,10,0,0
1,24,1,0,0,8.9,1.5,0,8.9,0,0
1,24,2,0,0,8.3,2.1,0,8.3,0,0
1,24,3,0,0,8.3,1.5,0,8.3,0,0
1,24,4,0,0,7.8,1.5,0,7.8,0,0
1,24,5,0,0,8.3,1.5,0,8.3,0,0
1,24,6,40,2,7.8,2.1,3.497,5.467,6.642,0
1,24,7,525,23,11.1,1.5,113.831,12.384,228.956,207.187
1,24,8,798,38,13.9,2.6,350.542,22.456,859.728,822.864
1,24,9,904,50,17.2,2.6,574.42,32.956,"1,437.773","1,383.259"
1,24,10,955,58,20,1.5,749.298,44.664,"1,805.207","1,737.576"
1,24,11,975,62,20.6,5.7,854.777,38.59,"2,137.119","2,056.371"
1,24,12,971,62,18.9,5.2,879.357,38.638,"2,200.806","2,117.404"
1,24,13,940,62,22.8,4.6,822.339,42.738,"2,012.523","1,936.84"
1,24,14,889,53,23.3,3.6,688.431,41.68,"1,682.089","1,619.018"
1,24,15,780,40,22.8,4.1,482.873,35.1,"1,191.024","1,144.49"
1,24,16,505,24,18.9,2.1,221.603,25.8,530.671,502.224
1,24,17,38,2,16.7,3.1,11.043,15.864,24.48,6.672
1,24,18,0,0,16.1,2.1,0,16.1,0,0
1,24,19,0,0,15.6,1.5,0,15.6,0,0
1,24,20,0,0,13.9,2.1,0,13.9,0,0
1,24,21,0,0,14.4,2.1,0,14.4,0,0
1,24,22,0,0,13.3,1.5,0,13.3,0,0
1,24,23,0,0,11.7,1.5,0,11.7,0,0
1,25,0,0,0,11.7,2.1,0,11.7,0,0
1,25,1,0,0,10.6,2.6,0,10.6,0,0
1,25,2,0,0,10,1.5,0,10,0,0
1,25,3,0,0,10.6,1.5,0,10.6,0,0
1,25,4,0,0,9.4,2.1,0,9.4,0,0
1,25,5,0,0,8.9,2.1,0,8.9,0,0
1,25,6,4,3,9.4,1.5,3.075,6.82,8.603,0
1,25,7,224,50,11.7,1.5,91.626,12.22,220.224,198.634
1,25,8,488,91,16.7,2.1,288.475,23.827,722.51,689.299
1,25,9,633,119,19.4,0,500.059,41.139,"1,209.352","1,162.249"
1,25,10,767,113,21.7,3.1,684.499,39.917,"1,692.039","1,628.606"
1,25,11,854,88,22.2,4.6,789.718,40.909,"1,952.116","1,878.828"
1,25,12,834,99,22.8,4.6,816.806,42.392,"2,006.389","1,930.952"
1,25,13,790,97,23.3,3.6,752.283,43.229,"1,837.384","1,768.534"
1,25,14,614,125,21.7,4.1,589.726,36.758,"1,480.798","1,424.824"
1,25,15,560,80,20.6,3.6,417.288,31.547,"1,054.119","1,011.727"
1,25,16,369,35,19.4,3.1,189.162,24.23,464.325,437.432
1,25,17,13,3,17.8,2.1,6.04,16.678,14.653,0
1,25,18,0,0,18.3,1.5,0,18.3,0,0
1,25,19,0,0,16.1,0,0,16.1,0,0
1,25,20,0,0,13.9,0,0,13.9,0,0
1,25,21,0,0,14.4,0,0,14.4,0,0
1,25,22,0,0,13.9,0,0,13.9,0,0
1,25,23,0,0,11.7,0,0,11.7,0,0
1,26,0,0,0,10.6,2.1,0,10.6,0,0
1,26,1,0,0,11.7,3.1,0,11.7,0,0
1,26,2,0,0,10.6,1.5,0,10.6,0,0
1,26,3,0,0,10,0,0,10,0,0
1,26,4,0,0,10,0,0,10,0,0
1,26,5,0,0,8.3,2.1,0,8.3,0,0
1,26,6,9,4,10,2.6,4.232,7.877,11.492,0
1,26,7,148,55,10.6,3.1,82.596,10.828,209.523,188.151
1,26,8,449,102,15,2.1,285.374,21.979,724.978,691.704
1,26,9,552,146,18.9,1.5,480.06,33.925,"1,206.573","1,159.556"
1,26,10,288,190,22.2,1.5,414.049,36.09,"1,047.088","1,004.903"
1,26,11,479,210,23.9,4.1,628.916,38.956,"1,572.149","1,513.009"
1,26,12,599,166,23.3,4.1,701.933,40.684,"1,740.284","1,675.078"
1,26,13,324,227,24.4,5.2,517.574,35.997,"1,313.573","1,263.16"
1,26,14,596,172,25,4.1,627.83,40.301,"1,550.244","1,491.871"
1,26,15,477,95,23.9,3.6,386.411,34.177,966.291,926.448
1,26,16,66,53,20.6,4.1,88.707,22.316,232.949,211.098
1,26,17,17,5,20,3.6,8.955,18.751,21.901,4.14
1,26,18,0,0,17.8,1.5,0,17.8,0,0
1,26,19,0,0,15.6,3.1,0,15.6,0,0
1,26,20,0,0,15,3.1,0,15,0,0
1,26,21,0,0,14.4,2.1,0,14.4,0,0
1,26,22,0,0,12.8,1.5,0,12.8,0,0
1,26,23,0,0,14.4,2.1,0,14.4,0,0
1,27,0,0,0,12.8,2.1,0,12.8,0,0
1,27,1,0,0,12.8,0,0,12.8,0,0
1,27,2,0,0,11.1,0,0,11.1,0,0
1,27,3,0,0,10.6,2.1,0,10.6,0,0
1,27,4,0,0,11.7,2.1,0,11.7,0,0
1,27,5,0,0,10.6,2.1,0,10.6,0,0
1,27,6,1,3,12.2,2.1,2.96,9.943,8.419,0
1,27,7,3,54,14.4,2.1,53.316,13.762,150.077,129.89
1,27,8,7,112,15.6,1.5,111.972,17.224,310.605,287.127
1,27,9,4,197,17.2,3.1,197.238,21.126,538.654,510.016
1,27,10,91,297,21.1,3.1,375.516,30.197,981.054,940.788
1,27,11,271,357,23.3,4.6,607.397,37.043,"1,534.915","1,477.077"
1,27,12,214,270,21.7,5.7,472.206,31.483,"1,226.852","1,179.201"
1,27,13,536,164,22.2,4.1,627.35,37.391,"1,579.829","1,520.418"
1,27,14,292,118,21.7,5.2,352.814,29.484,920.03,881.495
1,27,15,328,129,19.4,3.6,336.475,27.546,873.939,836.685
1,27,16,197,51,18.3,2.6,145.244,21.882,371.473,346.673
1,27,17,41,5,16.7,2.1,14.735,15.608,34.357,16.368
1,27,18,0,0,15,0,0,15,0,0
1,27,19,0,0,15,2.1,0,15,0,0
1,27,20,0,0,15,2.1,0,15,0,0
1,27,21,0,0,14.4,0,0,14.4,0,0
1,27,22,0,0,13.3,0,0,13.3,0,0
1,27,23,0,0,12.8,0,0,12.8,0,0
1,28,0,0,0,12.2,1.5,0,12.2,0,0
1,28,1,0,0,11.7,1.5,0,11.7,0,0
1,28,2,0,0,11.1,1.5,0,11.1,0,0
1,28,3,0,0,10,2.1,0,10,0,0
1,28,4,0,0,11.1,0,0,11.1,0,0
1,28,5,0,0,11.1,3.1,0,11.1,0,0
1,28,6,3,1,12.2,2.1,1.081,9.91,2.859,0
1,28,7,218,47,13.9,3.1,87.619,14.316,207.93,186.589
1,28,8,485,90,16.7,1.5,287.451,24.453,718.565,685.457
1,28,9,537,148,20.6,2.1,474.962,34.157,"1,193.269","1,146.666"
1,28,10,763,111,22.8,2.6,681.231,41.818,"1,668.415","1,605.84"
1,28,11,806,98,23.9,3.1,772.864,44.904,"1,872.474","1,802.282"
1,28,12,859,101,24.4,3.1,846.001,47.521,"2,024.08","1,947.935"
1,28,13,786,113,23.9,4.1,773.198,43.536,"1,886.361","1,815.634"
1,28,14,467,149,22.2,5.7,513.434,33.177,"1,314.391","1,263.95"
1,28,15,87,177,20,2.6,249.072,27.266,656.449,624.924
1,28,16,41,42,17.2,3.1,63.895,17.948,172.086,151.465
1,28,17,0,0,16.7,0,0,16.7,0,0
1,28,18,0,0,16.7,2.6,0,16.7,0,0
1,28,19,0,0,16.1,0,0,16.1,0,0
1,28,20,0,0,15,1.5,0,15,0,0
1,28,21,0,0,15.6,0,0,15.6,0,0
1,28,22,0,0,15.6,1.5,0,15.6,0,0
1,28,23,0,0,15,2.1,0,15,0,0
1,29,0,0,0,15,2.1,0,15,0,0
1,29,1,0,0,13.3,0,0,13.3,0,0
1,29,2,0,0,12.2,1.5,0,12.2,0,0
1,29,3,0,0,11.7,1.5,0,11.7,0,0
1,29,4,0,0,11.7,0,0,11.7,0,0
1,29,5,0,0,13.3,2.6,0,13.3,0,0
1,29,6,9,4,10.6,1.5,4.212,8.023,11.464,0
1,29,7,272,48,13.3,1.5,97.778,14.079,227.133,205.401
1,29,8,483,108,15.6,4.1,305.966,21.839,778.237,743.567
1,29,9,535,122,16.1,4.1,450.083,26.544,"1,171.942","1,125.999"
1,29,10,785,96,16.1,5.2,682.172,30.645,"1,765.794","1,699.641"
1,29,11,631,191,16.7,4.1,737.601,35.204,"1,878.369","1,807.95"
1,29,12,631,220,16.7,5.2,788.336,34.197,"2,019.529","1,943.567"
1,29,13,216,265,16.7,3.6,465.754,29.524,"1,220.973","1,173.507"
1,29,14,544,158,16.1,4.1,579.59,30.182,"1,505.322","1,448.507"
1,29,15,281,115,15.6,4.1,294.245,22.977,781.605,746.847
1,29,16,27,54,14.4,3.1,69.657,15.429,191.982,170.963
1,29,17,4,8,13.3,3.1,8.761,11.75,24.284,6.479
1,29,18,0,0,13.3,2.6,0,13.3,0,0
1,29,19,0,0,13.3,2.1,0,13.3,0,0
1,29,20,0,0,13.3,1.5,0,13.3,0,0
1,29,21,0,0,13.3,2.6,0,13.3,0,0
1,29,22,0,0,12.8,2.6,0,12.8,0,0
1,29,23,0,0,13.3,2.1,0,13.3,0,0
1,30,0,0,0,13.3,0,0,13.3,0,0
1,30,1,0,0,12.8,0,0,12.8,0,0
1,30,2,0,0,12.2,0,0,12.2,0,0
1,30,3,0,0,11.7,3.1,0,11.7,0,0
1,30,4,0,0,11.1,0,0,11.1,0,0
1,30,5,0,0,11.1,1.5,0,11.1,0,0
1,30,6,1,1,11.7,2.1,1.009,9.362,2.825,0
1,30,7,40,43,12.2,3.1,48.931,11.494,132.381,112.54
1,30,8,1,120,12.8,2.1,117.576,14.386,331.101,307.183
1,30,9,59,288,15,4.1,334.709,22.012,907.694,869.504
1,30,10,289,204,15.6,4.6,431.707,25.044,"1,152.144","1,106.807"
1,30,11,347,263,16.1,3.6,573.816,30.568,"1,496.156","1,439.656"
1,30,12,565,177,15.6,4.6,690.957,31.718,"1,791.653","1,724.532"
1,30,13,774,110,15.6,5.2,764.277,32.464,"1,971.326","1,897.281"
1,30,14,838,70,16.1,4.1,686.659,33.619,"1,750.055","1,684.487"
1,30,15,724,56,15,4.6,486.755,26.636,"1,257.478","1,208.861"
1,30,16,269,46,13.9,4.1,166.531,17.773,429.439,403.344
1,30,17,37,6,13.3,3.6,14.787,12.316,35.711,17.697
1,30,18,0,0,13.3,3.1,0,13.3,0,0
1,30,19,0,0,12.8,2.1,0,12.8,0,0
1,30,20,0,0,12.8,2.1,0,12.8,0,0
1,30,21,0,0,13.3,0,0,13.3,0,0
1,30,22,0,0,12.8,1.5,0,12.8,0,0
1,30,23,0,0,13.3,2.1,0,13.3,0,0
1,31,0,0,0,12.8,0,0,12.8,0,0
1,31,1,0,0,12.8,0,0,12.8,0,0
1,31,2,0,0,12.2,2.1,0,12.2,0,0
1,31,3,0,0,12.2,2.1,0,12.2,0,0
1,31,4,0,0,11.7,0,0,11.7,0,0
1,31,5,0,0,11.7,2.6,0,11.7,0,0
1,31,6,15,5,11.1,1.5,5.376,8.663,14.341,0
1,31,7,66,59,11.7,0,71.199,10.617,191.951,170.933
1,31,8,71,144,12.8,3.1,172.901,15.846,475.662,448.507
1,31,9,114,205,13.9,3.6,280.27,19.983,763.934,729.642
1,31,10,301,201,14.4,3.1,437.576,25.458,"1,165.465","1,119.72"
1,31,11,76,284,15,4.1,357.399,23.53,964.889,925.085
1,31,12,492,270,15,4.6,728.204,31.434,"1,891.632","1,820.702"
1,31,13,128,250,15,4.6,377.607,24.182,"1,015.843",974.572
1,31,14,337,200,15,4.1,472.244,26.205,"1,252.696","1,204.23"
1,31,15,313,111,15,4.6,317.44,22.101,846.564,810.059
1,31,16,47,68,13.9,4.1,96.076,15.48,263.618,241.133
1,31,17,20,10,13.3,4.1,14.584,12.124,38.075,20.018
1,31,18,0,0,12.6,3.2,0,12.6,0,0
1,31,19,0,0,12.8,2.8,0,12.8,0,0
1,31,20,0,0,12.6,2.4,0,12.6,0,0
1,31,21,0,0,12.1,2.2,0,12.1,0,0
1,31,22,0,0,12,1.4,0,12,0,0
1,31,23,0,0,11.7,0.6,0,11.7,0,0
2,1,0,0,0,11.6,0.9,0,11.6,0,0
2,1,1,0,0,11.4,1.1,0,11.4,0,0
2,1,2,0,0,11.1,1.4,0,11.1,0,0
2,1,3,0,0,10.7,1.8,0,10.7,0,0
2,1,4,0,0,10.8,1.9,0,10.8,0,0
2,1,5,0,0,10.8,2.1,0,10.8,0,0
2,1,6,2,6,11.1,2.1,5.912,8.933,16.906,0
2,1,7,72,67,12.4,2.1,80.445,12.589,215.456,193.963
2,1,8,676,69,13.7,2.1,345.036,22.488,861.232,824.327
2,1,9,885,51,15,2.1,576.01,31.844,"1,453.659","1,398.608"
2,1,10,925,64,15.6,2.8,749.542,36.548,"1,884.584","1,813.926"
2,1,11,908,54,16.1,3.4,808.755,37.822,"2,031.634","1,955.186"
2,1,12,879,67,16.7,4.1,827.256,37.696,"2,081.939","2,003.456"
2,1,13,847,74,16.5,4.8,781.335,34.891,"1,991.484","1,916.641"
2,1,14,735,98,16.3,5.5,658.007,30.547,"1,704.463","1,640.575"
2,1,15,531,83,16.1,6.2,414.556,24.235,"1,088.645","1,045.228"
2,1,16,411,39,15.4,5,215.591,19.698,544.465,515.689
2,1,17,63,7,14.6,3.8,22.094,14.003,51.661,33.352
2,1,18,0,0,13.9,2.6,0,13.9,0,0
2,1,19,0,0,13.5,2.1,0,13.5,0,0
2,1,20,0,0,13.2,1.5,0,13.2,0,0
2,1,21,0,0,12.8,1,0,12.8,0,0
2,1,22,0,0,12.2,0.7,0,12.2,0,0
2,1,23,0,0,11.7,0.3,0,11.7,0,0
2,2,0,0,0,11.1,0,0,11.1,0,0
2,2,1,0,0,11.3,0,0,11.3,0,0
2,2,2,0,0,11.5,0,0,11.5,0,0
2,2,3,0,0,11.7,0,0,11.7,0,0
2,2,4,0,0,12.6,1.4,0,12.6,0,0
2,2,5,0,0,13.5,2.7,0,13.5,0,0
2,2,6,14,4,14.4,4.1,4.346,12.758,11.281,0
2,2,7,343,40,15.9,4.1,103.502,16.752,227.756,206.012
2,2,8,677,61,17.4,4.1,337.524,24.464,833.396,797.249
2,2,9,827,73,18.9,4.1,570.664,32.375,"1,439.212","1,384.649"
2,2,10,878,89,19.8,4.1,745.267,38.118,"1,860.275","1,790.552"
2,2,11,850,90,20.8,4.1,804.668,40.981,"1,990.064","1,915.277"
2,2,12,845,88,21.7,4.1,824.932,42.496,"2,026.627","1,950.379"
2,2,13,807,95,20.8,4.3,781.079,40.314,"1,938.165","1,865.425"
2,2,14,750,92,19.8,4.4,661.009,36.184,"1,665.73","1,603.252"
2,2,15,590,78,18.9,4.6,444.016,29.505,"1,136.546","1,091.685"
2,2,16,362,43,17.8,4.1,202.332,22.5,507.497,479.598
2,2,17,21,7,16.7,3.6,11.918,15.829,29.825,11.919
2,2,18,0,0,15.6,3.1,0,15.6,0,0
2,2,19,0,0,15,2.6,0,15,0,0
2,2,20,0,0,14.5,2,0,14.5,0,0
2,2,21,0,0,13.9,1.5,0,13.9,0,0
2,2,22,0,0,13.2,1.5,0,13.2,0,0
2,2,23,0,0,12.4,1.5,0,12.4,0,0
2,3,0,0,0,11.7,1.5,0,11.7,0,0
2,3,1,0,0,11.1,1.5,0,11.1,0,0
2,3,2,0,0,10.6,1.5,0,10.6,0,0
2,3,3,0,0,10,1.5,0,10,0,0
2,3,4,0,0,10.2,1,0,10.2,0,0
2,3,5,0,0,10.4,0.5,0,10.4,0,0
2,3,6,8,6,10.6,0,6.098,6.367,17.187,0
2,3,7,138,48,12.1,0,73.565,11.085,185.237,164.353
2,3,8,107,160,13.5,0,203.856,20.842,545.762,516.955
2,3,9,505,163,15,0,477.188,35.28,"1,195.342","1,148.675"
2,3,10,410,191,16.5,1.2,517.059,34.729,"1,316.405","1,265.899"
2,3,11,592,193,17.9,2.4,715.429,38.597,"1,792.258","1,725.115"
2,3,12,610,197,19.4,3.6,756.843,39.242,"1,891.413","1,820.491"
2,3,13,408,196,18.7,3.6,568.313,33.987,"1,457.052","1,401.886"
2,3,14,252,194,17.9,3.6,405.81,28.501,"1,065.942","1,023.201"
2,3,15,266,158,17.2,3.6,339.832,25.596,895.863,858.003
2,3,16,65,67,16.7,3.3,104.796,18.839,281.758,258.892
2,3,17,4,6,16.1,2.9,6.818,14.667,18.508,0.808
2,3,18,0,0,15.6,2.6,0,15.6,0,0
2,3,19,0,0,15.2,2.8,0,15.2,0,0
2,3,20,0,0,14.8,2.9,0,14.8,0,0
2,3,21,0,0,14.4,3.1,0,14.4,0,0
2,3,22,0,0,14.2,2.1,0,14.2,0,0
2,3,23,0,0,14.1,1,0,14.1,0,0
2,4,0,0,0,13.9,0,0,13.9,0,0
2,4,1,0,0,13.5,0.7,0,13.5,0,0
2,4,2,0,0,13.2,1.4,0,13.2,0,0
2,4,3,0,0,12.8,2.1,0,12.8,0,0
2,4,4,0,0,12.8,1.4,0,12.8,0,0
2,4,5,0,0,12.8,0.7,0,12.8,0,0
2,4,6,0,3,12.8,0,2.923,8.359,8.457,0
2,4,7,3,39,13.3,1,37.84,11.77,107.302,87.945
2,4,8,7,129,13.9,2.1,128.612,15.798,359.224,334.694
2,4,9,8,169,14.4,3.1,169.786,17.593,471.033,443.985
2,4,10,3,212,14.8,2.8,210.596,19.435,579.791,550.162
2,4,11,5,320,15.2,2.4,326.306,23.665,880.997,843.548
2,4,12,5,315,15.6,2.1,322.89,24.843,866.991,829.928
2,4,13,43,277,15.6,2.3,328.556,24.728,882.34,844.854
2,4,14,146,207,15.6,2.4,334.462,24.798,895.386,857.539
2,4,15,141,138,15.6,2.6,235.94,21.763,635.56,604.558
2,4,16,35,57,15,2.4,74.56,16.106,204.327,183.059
2,4,17,3,10,14.5,2.3,10.474,12.908,29.19,11.296
2,4,18,0,0,13.9,2.1,0,13.9,0,0
2,4,19,0,0,13.5,2.4,0,13.5,0,0
2,4,20,0,0,13.2,2.8,0,13.2,0,0
2,4,21,0,0,12.8,3.1,0,12.8,0,0
2,4,22,0,0,12.8,2.8,0,12.8,0,0
2,4,23,0,0,12.8,2.4,0,12.8,0,0
2,5,0,0,0,12.8,2.1,0,12.8,0,0
2,5,1,0,0,12.4,2.6,0,12.4,0,0
2,5,2,0,0,12.1,3.1,0,12.1,0,0
2,5,3,0,0,11.7,3.6,0,11.7,0,0
2,5,4,0,0,11.3,3.3,0,11.3,0,0
2,5,5,0,0,11,2.9,0,11,0,0
2,5,6,62,5,10.6,2.6,6.75,8.584,14.979,0
2,5,7,511,28,11.9,2.6,121.835,13.323,252.943,230.679
2,5,8,752,41,13.1,2.6,347.882,21.612,865.826,828.795
2,5,9,620,78,14.4,2.6,458.544,26.954,"1,190.068","1,143.564"
2,5,10,798,81,15.3,2.8,683.242,34.068,"1,740.96","1,675.729"
2,5,11,958,71,16.3,2.9,878.94,40.749,"2,176.685","2,094.294"
2,5,12,959,67,17.2,3.1,905.247,42.412,"2,225.245","2,140.813"
2,5,13,953,63,16.8,4.1,864.93,38.95,"2,161.235","2,079.488"
2,5,14,901,54,16.5,5.2,727.477,32.949,"1,862.213","1,792.415"
2,5,15,818,42,16.1,6.2,531.78,26.7,"1,375.495","1,323.058"
2,5,16,597,28,15.4,5.2,273.159,21.123,678.528,646.445
2,5,17,86,9,14.6,4.1,29.702,14.373,69.135,50.5
2,5,18,0,0,13.9,3.1,0,13.9,0,0
2,5,19,0,0,13.5,3.3,0,13.5,0,0
2,5,20,0,0,13.2,3.4,0,13.2,0,0
2,5,21,0,0,12.8,3.6,0,12.8,0,0
2,5,22,0,0,12.2,3.1,0,12.2,0,0
2,5,23,0,0,11.7,2.6,0,11.7,0,0
2,6,0,0,0,11.1,2.1,0,11.1,0,0
2,6,1,0,0,11.3,2.3,0,11.3,0,0
2,6,2,0,0,11.5,2.4,0,11.5,0,0
2,6,3,0,0,11.7,2.6,0,11.7,0,0
2,6,4,0,0,11.1,2.6,0,11.1,0,0
2,6,5,0,0,10.6,2.6,0,10.6,0,0
2,6,6,6,6,10,2.6,6.025,8.034,17.023,0
2,6,7,117,51,12,2.1,73.138,11.949,187.11,166.189
2,6,8,535,101,14.1,1.5,326.626,23.06,826.473,790.513
2,6,9,391,155,16.1,1,403.837,30.335,"1,038.615",996.679
2,6,10,478,206,16.3,3.1,585.897,31.719,1514,"1,456.886"
2,6,11,651,214,16.5,5.1,790.551,33.907,"2,027.548","1,951.263"
2,6,12,552,229,16.7,7.2,743.093,30.265,"1,941.618","1,868.742"
2,6,13,480,231,16.5,6.2,669.691,29.878,"1,751.95","1,686.312"
